id,username,password,city
9107,user9107,pass9107,Denpasar
9108,user9108,pass9108,Manokwari
9109,user9109,pass9109,Jayapura
9110,user9110,pass9110,Jayapura
9111,user9111,pass9111,Tanjung Selor
9112,user9112,pass9112,Sofifi
9113,user9113,pass9113,Pekanbaru
9114,user9114,pass9114,Jakarta
9115,user9115,pass9115,Pangkal Pinang
9116,user9116,pass9116,Yogyakarta
9117,user9117,pass9117,Mataram
9118,user9118,pass9118,Wanggar
9119,user9119,pass9119,Padang
9120,user9120,pass9120,Wanggar
9121,user9121,pass9121,Sofifi
9122,user9122,pass9122,Yogyakarta
9123,user9123,pass9123,Banjarmasin
9124,user9124,pass9124,Gorontalo
9125,user9125,pass9125,Bandung
9126,user9126,pass9126,Sorong
9127,user9127,pass9127,Kendari
9128,user9128,pass9128,Ambon
9129,user9129,pass9129,Samarinda
9130,user9130,pass9130,Yogyakarta
9131,user9131,pass9131,Banda Aceh
9132,user9132,pass9132,Mamuju
9133,user9133,pass9133,Mamuju
9134,user9134,pass9134,Pangkal Pinang
9135,user9135,pass9135,Walesi
9136,user9136,pass9136,Tanjung Pinang
9137,user9137,pass9137,Makassar
9138,user9138,pass9138,Jakarta
9139,user9139,pass9139,Makassar
9140,user9140,pass9140,Kendari
9141,user9141,pass9141,Pontianak
9142,user9142,pass9142,Tanjung Pinang
9143,user9143,pass9143,Sofifi
9144,user9144,pass9144,Mamuju
9145,user9145,pass9145,Manado
9146,user9146,pass9146,Palangkaraya
9147,user9147,pass9147,Walesi
9148,user9148,pass9148,Banda Aceh
9149,user9149,pass9149,Bengkulu
9150,user9150,pass9150,Yogyakarta
9151,user9151,pass9151,Manado
9152,user9152,pass9152,Manado
9153,user9153,pass9153,Bengkulu
9154,user9154,pass9154,Surabaya
9155,user9155,pass9155,Tanjung Selor
9156,user9156,pass9156,Semarang
9157,user9157,pass9157,Jayapura
9158,user9158,pass9158,Makassar
9159,user9159,pass9159,Kupang
9160,user9160,pass9160,Makassar
9161,user9161,pass9161,Kendari
9162,user9162,pass9162,Jakarta
9163,user9163,pass9163,Palembang
9164,user9164,pass9164,Manokwari
9165,user9165,pass9165,Pontianak
9166,user9166,pass9166,Manado
9167,user9167,pass9167,Jayapura
9168,user9168,pass9168,Mataram
9169,user9169,pass9169,Kendari
9170,user9170,pass9170,Tanjung Pinang
9171,user9171,pass9171,Palembang
9172,user9172,pass9172,Semarang
9173,user9173,pass9173,Wanggar
9174,user9174,pass9174,Kupang
9175,user9175,pass9175,Pontianak
9176,user9176,pass9176,Pekanbaru
9177,user9177,pass9177,Yogyakarta
9178,user9178,pass9178,Manokwari
9179,user9179,pass9179,Semarang
9180,user9180,pass9180,Yogyakarta
9181,user9181,pass9181,Sorong
9182,user9182,pass9182,Padang
9183,user9183,pass9183,Banda Aceh
9184,user9184,pass9184,Jakarta
9185,user9185,pass9185,Banjarmasin
9186,user9186,pass9186,Palangkaraya
9187,user9187,pass9187,Banda Aceh
9188,user9188,pass9188,Makassar
9189,user9189,pass9189,Sorong
9190,user9190,pass9190,Bandung
9191,user9191,pass9191,Padang
9192,user9192,pass9192,Bandar Lampung
9193,user9193,pass9193,Mamuju
9194,user9194,pass9194,Banda Aceh
9195,user9195,pass9195,Wanggar
9196,user9196,pass9196,Manado
9197,user9197,pass9197,Jambi
9198,user9198,pass9198,Palembang
9199,user9199,pass9199,Walesi
9200,user9200,pass9200,Gorontalo
9201,user9201,pass9201,Pangkal Pinang
9202,user9202,pass9202,Bandar Lampung
9203,user9203,pass9203,Sorong
9204,user9204,pass9204,Kendari
9205,user9205,pass9205,Bengkulu
9206,user9206,pass9206,Banda Aceh
9207,user9207,pass9207,Makassar
9208,user9208,pass9208,Surabaya
9209,user9209,pass9209,Pangkal Pinang
9210,user9210,pass9210,Salor
9211,user9211,pass9211,Banjarmasin
9212,user9212,pass9212,Pontianak
9213,user9213,pass9213,Banda Aceh
9214,user9214,pass9214,Semarang
9215,user9215,pass9215,Pontianak
9216,user9216,pass9216,Manado
9217,user9217,pass9217,Salor
9218,user9218,pass9218,Surabaya
9219,user9219,pass9219,Yogyakarta
9220,user9220,pass9220,Bengkulu
9221,user9221,pass9221,Ambon
9222,user9222,pass9222,Makassar
9223,user9223,pass9223,Bengkulu
9224,user9224,pass9224,Tanjung Selor
9225,user9225,pass9225,Semarang
9226,user9226,pass9226,Pontianak
9227,user9227,pass9227,Kupang
9228,user9228,pass9228,Palangkaraya
9229,user9229,pass9229,Pangkal Pinang
9230,user9230,pass9230,Mamuju
9231,user9231,pass9231,Bengkulu
9232,user9232,pass9232,Surabaya
9233,user9233,pass9233,Mamuju
9234,user9234,pass9234,Gorontalo
9235,user9235,pass9235,Pekanbaru
9236,user9236,pass9236,Jakarta
9237,user9237,pass9237,Banjarmasin
9238,user9238,pass9238,Tanjung Pinang
9239,user9239,pass9239,Surabaya
9240,user9240,pass9240,Padang
9241,user9241,pass9241,Tanjung Selor
9242,user9242,pass9242,Padang
9243,user9243,pass9243,Bengkulu
9244,user9244,pass9244,Manokwari
9245,user9245,pass9245,Sorong
9246,user9246,pass9246,Sorong
9247,user9247,pass9247,Pontianak
9248,user9248,pass9248,Banda Aceh
9249,user9249,pass9249,Serang
9250,user9250,pass9250,Banjarmasin
9251,user9251,pass9251,Tanjung Pinang
9252,user9252,pass9252,Palembang
9253,user9253,pass9253,Banda Aceh
9254,user9254,pass9254,Sofifi
9255,user9255,pass9255,Manado
9256,user9256,pass9256,Palangkaraya
9257,user9257,pass9257,Palangkaraya
9258,user9258,pass9258,Banjarmasin
9259,user9259,pass9259,Palu
9260,user9260,pass9260,Jambi
9261,user9261,pass9261,Bandung
9262,user9262,pass9262,Yogyakarta
9263,user9263,pass9263,Kendari
9264,user9264,pass9264,Palembang
9265,user9265,pass9265,Makassar
9266,user9266,pass9266,Kupang
9267,user9267,pass9267,Serang
9268,user9268,pass9268,Palangkaraya
9269,user9269,pass9269,Bandar Lampung
9270,user9270,pass9270,Semarang
9271,user9271,pass9271,Kendari
9272,user9272,pass9272,Banjarmasin
9273,user9273,pass9273,Surabaya
9274,user9274,pass9274,Salor
9275,user9275,pass9275,Semarang
9276,user9276,pass9276,Ambon
9277,user9277,pass9277,Bengkulu
9278,user9278,pass9278,Jakarta
9279,user9279,pass9279,Pekanbaru
9280,user9280,pass9280,Jakarta
9281,user9281,pass9281,Kendari
9282,user9282,pass9282,Jambi
9283,user9283,pass9283,Samarinda
9284,user9284,pass9284,Bengkulu
9285,user9285,pass9285,Palu
9286,user9286,pass9286,Padang
9287,user9287,pass9287,Sofifi
9288,user9288,pass9288,Palu
9289,user9289,pass9289,Palangkaraya
9290,user9290,pass9290,Tanjung Selor
9291,user9291,pass9291,Pekanbaru
9292,user9292,pass9292,Tanjung Pinang
9293,user9293,pass9293,Tanjung Pinang
9294,user9294,pass9294,Manado
9295,user9295,pass9295,Yogyakarta
9296,user9296,pass9296,Palangkaraya
9297,user9297,pass9297,Ambon
9298,user9298,pass9298,Jakarta
9299,user9299,pass9299,Pekanbaru
9300,user9300,pass9300,Pekanbaru
9301,user9301,pass9301,Palembang
9302,user9302,pass9302,Medan
9303,user9303,pass9303,Mataram
9304,user9304,pass9304,Pontianak
9305,user9305,pass9305,Pontianak
9306,user9306,pass9306,Manokwari
9307,user9307,pass9307,Bandung
9308,user9308,pass9308,Mamuju
9309,user9309,pass9309,Banjarmasin
9310,user9310,pass9310,Tanjung Selor
9311,user9311,pass9311,Jambi
9312,user9312,pass9312,Jayapura
9313,user9313,pass9313,Salor
9314,user9314,pass9314,Gorontalo
9315,user9315,pass9315,Sorong
9316,user9316,pass9316,Mataram
9317,user9317,pass9317,Mamuju
9318,user9318,pass9318,Wanggar
9319,user9319,pass9319,Denpasar
9320,user9320,pass9320,Serang
9321,user9321,pass9321,Medan
9322,user9322,pass9322,Jakarta
9323,user9323,pass9323,Palu
9324,user9324,pass9324,Bandung
9325,user9325,pass9325,Kendari
9326,user9326,pass9326,Pontianak
9327,user9327,pass9327,Kupang
9328,user9328,pass9328,Tanjung Pinang
9329,user9329,pass9329,Yogyakarta
9330,user9330,pass9330,Gorontalo
9331,user9331,pass9331,Kendari
9332,user9332,pass9332,Banda Aceh
9333,user9333,pass9333,Jayapura
9334,user9334,pass9334,Ambon
9335,user9335,pass9335,Kupang
9336,user9336,pass9336,Gorontalo
9337,user9337,pass9337,Sorong
9338,user9338,pass9338,Semarang
9339,user9339,pass9339,Palu
9340,user9340,pass9340,Sofifi
9341,user9341,pass9341,Semarang
9342,user9342,pass9342,Makassar
9343,user9343,pass9343,Tanjung Pinang
9344,user9344,pass9344,Pontianak
9345,user9345,pass9345,Sofifi
9346,user9346,pass9346,Semarang
9347,user9347,pass9347,Surabaya
9348,user9348,pass9348,Semarang
9349,user9349,pass9349,Makassar
9350,user9350,pass9350,Wanggar
9351,user9351,pass9351,Mamuju
9352,user9352,pass9352,Serang
9353,user9353,pass9353,Makassar
9354,user9354,pass9354,Bandar Lampung
9355,user9355,pass9355,Sofifi
9356,user9356,pass9356,Banda Aceh
9357,user9357,pass9357,Sofifi
9358,user9358,pass9358,Bengkulu
9359,user9359,pass9359,Manado
9360,user9360,pass9360,Yogyakarta
9361,user9361,pass9361,Gorontalo
9362,user9362,pass9362,Walesi
9363,user9363,pass9363,Samarinda
9364,user9364,pass9364,Pontianak
9365,user9365,pass9365,Surabaya
9366,user9366,pass9366,Palangkaraya
9367,user9367,pass9367,Palu
9368,user9368,pass9368,Samarinda
9369,user9369,pass9369,Banjarmasin
9370,user9370,pass9370,Semarang
9371,user9371,pass9371,Salor
9372,user9372,pass9372,Serang
9373,user9373,pass9373,Yogyakarta
9374,user9374,pass9374,Banda Aceh
9375,user9375,pass9375,Sorong
9376,user9376,pass9376,Sorong
9377,user9377,pass9377,Jayapura
9378,user9378,pass9378,Sofifi
9379,user9379,pass9379,Wanggar
9380,user9380,pass9380,Mamuju
9381,user9381,pass9381,Semarang
9382,user9382,pass9382,Sorong
9383,user9383,pass9383,Manokwari
9384,user9384,pass9384,Kendari
9385,user9385,pass9385,Mataram
9386,user9386,pass9386,Yogyakarta
9387,user9387,pass9387,Manado
9388,user9388,pass9388,Serang
9389,user9389,pass9389,Jambi
9390,user9390,pass9390,Ambon
9391,user9391,pass9391,Sorong
9392,user9392,pass9392,Kupang
9393,user9393,pass9393,Palangkaraya
9394,user9394,pass9394,Salor
9395,user9395,pass9395,Palangkaraya
9396,user9396,pass9396,Makassar
9397,user9397,pass9397,Jambi
9398,user9398,pass9398,Samarinda
9399,user9399,pass9399,Yogyakarta
9400,user9400,pass9400,Palu
9401,user9401,pass9401,Tanjung Selor
9402,user9402,pass9402,Sofifi
9403,user9403,pass9403,Ambon
9404,user9404,pass9404,Padang
9405,user9405,pass9405,Pangkal Pinang
9406,user9406,pass9406,Manado
9407,user9407,pass9407,Bengkulu
9408,user9408,pass9408,Jambi
9409,user9409,pass9409,Salor
9410,user9410,pass9410,Bandar Lampung
9411,user9411,pass9411,Wanggar
9412,user9412,pass9412,Gorontalo
9413,user9413,pass9413,Serang
9414,user9414,pass9414,Ambon
9415,user9415,pass9415,Surabaya
9416,user9416,pass9416,Bandar Lampung
9417,user9417,pass9417,Bandung
9418,user9418,pass9418,Denpasar
9419,user9419,pass9419,Tanjung Pinang
9420,user9420,pass9420,Samarinda
9421,user9421,pass9421,Bandar Lampung
9422,user9422,pass9422,Bandar Lampung
9423,user9423,pass9423,Banda Aceh
9424,user9424,pass9424,Ambon
9425,user9425,pass9425,Bengkulu
9426,user9426,pass9426,Sofifi
9427,user9427,pass9427,Palangkaraya
9428,user9428,pass9428,Samarinda
9429,user9429,pass9429,Kendari
9430,user9430,pass9430,Kendari
9431,user9431,pass9431,Manado
9432,user9432,pass9432,Gorontalo
9433,user9433,pass9433,Padang
9434,user9434,pass9434,Banda Aceh
9435,user9435,pass9435,Bandar Lampung
9436,user9436,pass9436,Tanjung Pinang
9437,user9437,pass9437,Semarang
9438,user9438,pass9438,Walesi
9439,user9439,pass9439,Samarinda
9440,user9440,pass9440,Surabaya
9441,user9441,pass9441,Sofifi
9442,user9442,pass9442,Manokwari
9443,user9443,pass9443,Manado
9444,user9444,pass9444,Kupang
9445,user9445,pass9445,Salor
9446,user9446,pass9446,Ambon
9447,user9447,pass9447,Padang
9448,user9448,pass9448,Pontianak
9449,user9449,pass9449,Palangkaraya
9450,user9450,pass9450,Bandung
9451,user9451,pass9451,Wanggar
9452,user9452,pass9452,Medan
9453,user9453,pass9453,Yogyakarta
9454,user9454,pass9454,Sorong
9455,user9455,pass9455,Palu
9456,user9456,pass9456,Samarinda
9457,user9457,pass9457,Manokwari
9458,user9458,pass9458,Jambi
9459,user9459,pass9459,Bengkulu
9460,user9460,pass9460,Mamuju
9461,user9461,pass9461,Surabaya
9462,user9462,pass9462,Sorong
9463,user9463,pass9463,Mamuju
9464,user9464,pass9464,Palu
9465,user9465,pass9465,Semarang
9466,user9466,pass9466,Gorontalo
9467,user9467,pass9467,Samarinda
9468,user9468,pass9468,Denpasar
9469,user9469,pass9469,Kendari
9470,user9470,pass9470,Denpasar
9471,user9471,pass9471,Sofifi
9472,user9472,pass9472,Gorontalo
9473,user9473,pass9473,Jakarta
9474,user9474,pass9474,Semarang
9475,user9475,pass9475,Banda Aceh
9476,user9476,pass9476,Manokwari
9477,user9477,pass9477,Tanjung Selor
9478,user9478,pass9478,Palu
9479,user9479,pass9479,Padang
9480,user9480,pass9480,Medan
9481,user9481,pass9481,Tanjung Selor
9482,user9482,pass9482,Pontianak
9483,user9483,pass9483,Kendari
9484,user9484,pass9484,Jayapura
9485,user9485,pass9485,Sofifi
9486,user9486,pass9486,Jayapura
9487,user9487,pass9487,Gorontalo
9488,user9488,pass9488,Serang
9489,user9489,pass9489,Ambon
9490,user9490,pass9490,Palangkaraya
9491,user9491,pass9491,Salor
9492,user9492,pass9492,Palembang
9493,user9493,pass9493,Denpasar
9494,user9494,pass9494,Bandar Lampung
9495,user9495,pass9495,Yogyakarta
9496,user9496,pass9496,Surabaya
9497,user9497,pass9497,Gorontalo
9498,user9498,pass9498,Jambi
9499,user9499,pass9499,Pekanbaru
9500,user9500,pass9500,Semarang
9501,user9501,pass9501,Samarinda
9502,user9502,pass9502,Jakarta
9503,user9503,pass9503,Sorong
9504,user9504,pass9504,Padang
9505,user9505,pass9505,Medan
9506,user9506,pass9506,Manokwari
9507,user9507,pass9507,Surabaya
9508,user9508,pass9508,Sofifi
9509,user9509,pass9509,Kupang
9510,user9510,pass9510,Mamuju
9511,user9511,pass9511,Pontianak
9512,user9512,pass9512,Kupang
9513,user9513,pass9513,Mataram
9514,user9514,pass9514,Pontianak
9515,user9515,pass9515,Palembang
9516,user9516,pass9516,Makassar
9517,user9517,pass9517,Tanjung Selor
9518,user9518,pass9518,Manokwari
9519,user9519,pass9519,Surabaya
9520,user9520,pass9520,Tanjung Pinang
9521,user9521,pass9521,Pekanbaru
9522,user9522,pass9522,Walesi
9523,user9523,pass9523,Sorong
9524,user9524,pass9524,Ambon
9525,user9525,pass9525,Palembang
9526,user9526,pass9526,Padang
9527,user9527,pass9527,Pangkal Pinang
9528,user9528,pass9528,Manado
9529,user9529,pass9529,Salor
9530,user9530,pass9530,Yogyakarta
9531,user9531,pass9531,Tanjung Selor
9532,user9532,pass9532,Tanjung Selor
9533,user9533,pass9533,Tanjung Selor
9534,user9534,pass9534,Mataram
9535,user9535,pass9535,Tanjung Selor
9536,user9536,pass9536,Bandar Lampung
9537,user9537,pass9537,Bengkulu
9538,user9538,pass9538,Gorontalo
9539,user9539,pass9539,Bandung
9540,user9540,pass9540,Surabaya
9541,user9541,pass9541,Gorontalo
9542,user9542,pass9542,Kupang
9543,user9543,pass9543,Pontianak
9544,user9544,pass9544,Serang
9545,user9545,pass9545,Yogyakarta
9546,user9546,pass9546,Kupang
9547,user9547,pass9547,Pangkal Pinang
9548,user9548,pass9548,Bengkulu
9549,user9549,pass9549,Padang
9550,user9550,pass9550,Palangkaraya
9551,user9551,pass9551,Sofifi
9552,user9552,pass9552,Bandung
9553,user9553,pass9553,Jambi
9554,user9554,pass9554,Pekanbaru
9555,user9555,pass9555,Surabaya
9556,user9556,pass9556,Bengkulu
9557,user9557,pass9557,Bengkulu
9558,user9558,pass9558,Palangkaraya
9559,user9559,pass9559,Serang
9560,user9560,pass9560,Makassar
9561,user9561,pass9561,Samarinda
9562,user9562,pass9562,Jakarta
9563,user9563,pass9563,Mataram
9564,user9564,pass9564,Walesi
9565,user9565,pass9565,Serang
9566,user9566,pass9566,Denpasar
9567,user9567,pass9567,Kupang
9568,user9568,pass9568,Surabaya
9569,user9569,pass9569,Palembang
9570,user9570,pass9570,Banjarmasin
9571,user9571,pass9571,Manokwari
9572,user9572,pass9572,Mamuju
9573,user9573,pass9573,Palembang
9574,user9574,pass9574,Pangkal Pinang
9575,user9575,pass9575,Sorong
9576,user9576,pass9576,Palangkaraya
9577,user9577,pass9577,Samarinda
9578,user9578,pass9578,Yogyakarta
9579,user9579,pass9579,Semarang
9580,user9580,pass9580,Sorong
9581,user9581,pass9581,Bengkulu
9582,user9582,pass9582,Yogyakarta
9583,user9583,pass9583,Sorong
9584,user9584,pass9584,Palu
9585,user9585,pass9585,Banda Aceh
9586,user9586,pass9586,Palu
9587,user9587,pass9587,Pangkal Pinang
9588,user9588,pass9588,Manado
9589,user9589,pass9589,Mamuju
9590,user9590,pass9590,Samarinda
9591,user9591,pass9591,Bandung
9592,user9592,pass9592,Jambi
9593,user9593,pass9593,Walesi
9594,user9594,pass9594,Jayapura
9595,user9595,pass9595,Bandung
9596,user9596,pass9596,Jakarta
9597,user9597,pass9597,Pangkal Pinang
9598,user9598,pass9598,Walesi
9599,user9599,pass9599,Kendari
9600,user9600,pass9600,Banda Aceh
9601,user9601,pass9601,Jayapura
9602,user9602,pass9602,Kupang
9603,user9603,pass9603,Makassar
9604,user9604,pass9604,Sorong
9605,user9605,pass9605,Gorontalo
9606,user9606,pass9606,Serang
9607,user9607,pass9607,Salor
9608,user9608,pass9608,Ambon
9609,user9609,pass9609,Pangkal Pinang
9610,user9610,pass9610,Sofifi
9611,user9611,pass9611,Bandar Lampung
9612,user9612,pass9612,Tanjung Pinang
9613,user9613,pass9613,Makassar
9614,user9614,pass9614,Wanggar
9615,user9615,pass9615,Tanjung Selor
9616,user9616,pass9616,Bengkulu
9617,user9617,pass9617,Kendari
9618,user9618,pass9618,Palembang
9619,user9619,pass9619,Pekanbaru
9620,user9620,pass9620,Mamuju
9621,user9621,pass9621,Mataram
9622,user9622,pass9622,Bandung
9623,user9623,pass9623,Pangkal Pinang
9624,user9624,pass9624,Kupang
9625,user9625,pass9625,Kupang
9626,user9626,pass9626,Gorontalo
9627,user9627,pass9627,Wanggar
9628,user9628,pass9628,Pekanbaru
9629,user9629,pass9629,Manado
9630,user9630,pass9630,Wanggar
9631,user9631,pass9631,Mamuju
9632,user9632,pass9632,Semarang
9633,user9633,pass9633,Manado
9634,user9634,pass9634,Sorong
9635,user9635,pass9635,Samarinda
9636,user9636,pass9636,Ambon
9637,user9637,pass9637,Sorong
9638,user9638,pass9638,Palembang
9639,user9639,pass9639,Pontianak
9640,user9640,pass9640,Tanjung Selor
9641,user9641,pass9641,Pontianak
9642,user9642,pass9642,Manado
9643,user9643,pass9643,Sorong
9644,user9644,pass9644,Yogyakarta
9645,user9645,pass9645,Banda Aceh
9646,user9646,pass9646,Samarinda
9647,user9647,pass9647,Denpasar
9648,user9648,pass9648,Kendari
9649,user9649,pass9649,Pangkal Pinang
9650,user9650,pass9650,Samarinda
9651,user9651,pass9651,Surabaya
9652,user9652,pass9652,Palu
9653,user9653,pass9653,Banjarmasin
9654,user9654,pass9654,Mataram
9655,user9655,pass9655,Kendari
9656,user9656,pass9656,Walesi
9657,user9657,pass9657,Palembang
9658,user9658,pass9658,Denpasar
9659,user9659,pass9659,Surabaya
9660,user9660,pass9660,Pontianak
9661,user9661,pass9661,Banda Aceh
9662,user9662,pass9662,Salor
9663,user9663,pass9663,Medan
9664,user9664,pass9664,Manado
9665,user9665,pass9665,Tanjung Selor
9666,user9666,pass9666,Tanjung Selor
9667,user9667,pass9667,Banda Aceh
9668,user9668,pass9668,Walesi
9669,user9669,pass9669,Walesi
9670,user9670,pass9670,Ambon
9671,user9671,pass9671,Pekanbaru
9672,user9672,pass9672,Salor
9673,user9673,pass9673,Palembang
9674,user9674,pass9674,Pontianak
9675,user9675,pass9675,Samarinda
9676,user9676,pass9676,Gorontalo
9677,user9677,pass9677,Gorontalo
9678,user9678,pass9678,Mamuju
9679,user9679,pass9679,Kendari
9680,user9680,pass9680,Denpasar
9681,user9681,pass9681,Jambi
9682,user9682,pass9682,Kupang
9683,user9683,pass9683,Bandung
9684,user9684,pass9684,Tanjung Selor
9685,user9685,pass9685,Mamuju
9686,user9686,pass9686,Salor
9687,user9687,pass9687,Pekanbaru
9688,user9688,pass9688,Wanggar
9689,user9689,pass9689,Manokwari
9690,user9690,pass9690,Surabaya
9691,user9691,pass9691,Ambon
9692,user9692,pass9692,Kendari
9693,user9693,pass9693,Sofifi
9694,user9694,pass9694,Denpasar
9695,user9695,pass9695,Tanjung Selor
9696,user9696,pass9696,Ambon
9697,user9697,pass9697,Kupang
9698,user9698,pass9698,Pekanbaru
9699,user9699,pass9699,Surabaya
9700,user9700,pass9700,Palangkaraya
9701,user9701,pass9701,Denpasar
9702,user9702,pass9702,Palu
9703,user9703,pass9703,Kendari
9704,user9704,pass9704,Mataram
9705,user9705,pass9705,Padang
9706,user9706,pass9706,Walesi
9707,user9707,pass9707,Palu
9708,user9708,pass9708,Jakarta
9709,user9709,pass9709,Tanjung Pinang
9710,user9710,pass9710,Samarinda
9711,user9711,pass9711,Sofifi
9712,user9712,pass9712,Sorong
9713,user9713,pass9713,Medan
9714,user9714,pass9714,Padang
9715,user9715,pass9715,Samarinda
9716,user9716,pass9716,Mamuju
9717,user9717,pass9717,Walesi
9718,user9718,pass9718,Semarang
9719,user9719,pass9719,Palangkaraya
9720,user9720,pass9720,Jambi
9721,user9721,pass9721,Jambi
9722,user9722,pass9722,Walesi
9723,user9723,pass9723,Semarang
9724,user9724,pass9724,Bandung
9725,user9725,pass9725,Samarinda
9726,user9726,pass9726,Bandung
9727,user9727,pass9727,Medan
9728,user9728,pass9728,Wanggar
9729,user9729,pass9729,Pontianak
9730,user9730,pass9730,Pontianak
9731,user9731,pass9731,Manado
9732,user9732,pass9732,Bandar Lampung
9733,user9733,pass9733,Tanjung Selor
9734,user9734,pass9734,Banjarmasin
9735,user9735,pass9735,Samarinda
9736,user9736,pass9736,Walesi
